Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
0,652,27,phononTS,9.61544e-06,3.63665e-05,-0.000105324,4.9999e-05,838.558,9.61544e-06,1,0.000137898,-0.000192291,5e-05,976.252
0,652,26,phononTF,0.000928024,3.63665e-05,-0.000105324,4.9999e-05,838.558,0.000814454,1,1.17613e-05,-6.76585e-05,5e-05,897.144
0,652,29,phononTS,7.34364e-05,1.17613e-05,-6.76585e-05,4.9999e-05,897.144,7.34364e-05,1,2.78251e-05,-1.33201e-05,5e-05,1009.38
0,652,28,phononTS,3.98136e-05,1.17613e-05,-6.76585e-05,4.9999e-05,897.144,3.98136e-05,1,-4.05272e-05,-9.89943e-05,5e-05,1071.13
0,653,3,phononTF,0.00246017,-2.12016e-05,4.70863e-05,6.48384e-06,53.9969,0.00246017,1,6.21907e-05,-0.000286313,5e-05,351.766
0,653,2,phononTS,0.00503983,-2.12016e-05,4.70863e-05,6.48384e-06,53.9969,0.00503983,1,4.85536e-05,-6.37825e-05,5e-05,265.488
0,654,1,phononL,0.0075,0,0,0,0,0.0075,1,-1.2866e-06,1.09854e-05,5e-05,337.214
0,655,3,phononL,0.00534522,-2.73727e-05,-2.80017e-06,-4.35992e-05,181.594,0.00278058,1,-1.15502e-05,-0.000129095,5e-05,274.945
0,655,18,phononTF,0.000262108,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000262108,1,0.000127184,-0.00013274,5e-05,343.525
0,655,17,phononTS,0.000131222,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000131222,1,-1.83718e-05,-7.04037e-05,5e-05,386.64
0,655,14,phononTS,5.31514e-07,-1.15502e-05,-0.000129095,4.9999e-05,274.945,5.31514e-07,1,0.000206559,3.90295e-05,5e-05,546.852
0,655,13,phononTS,8.50599e-05,-1.15502e-05,-0.000129095,4.9999e-05,274.945,8.50599e-05,1,-4.54172e-05,-8.40801e-05,5e-05,342.262
0,655,12,phononL,0.000184551,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000184551,1,0.000185996,-0.000341865,5e-05,339.138
0,655,11,phononTS,0.000279327,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000279327,1,-2.39638e-05,-0.000106016,5e-05,387.863
0,655,9,phononTS,0.000143158,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000143158,1,4.47619e-05,-0.000159637,5e-05,399.033
0,655,6,phononTS,0.000657626,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.00034743,1,-0.00193838,5.71208e-06,5e-05,2952.61
0,655,22,phononTS,0.00017185,-0.00193838,5.71208e-06,4.9999e-05,2952.61,0.00017185,1,-0.000982293,9.50095e-06,5e-05,7616.95
0,655,5,phononTF,0.000212982,-1.15502e-05,-0.000129095,4.9999e-05,274.945,0.000212982,1,-0.0049684,2.42911e-05,5e-05,2047.59
0,656,5,phononTS,0.00163983,-5.62858e-05,0.000104197,-4.63088e-05,288.776,0.00069486,1,-1.80473e-05,8.82541e-05,5e-05,327.124
0,656,4,phononTF,0.00299258,-5.62858e-05,0.000104197,-4.63088e-05,288.776,0.00299258,1,-6.57571e-05,1.70803e-05,5e-05,561.129
0,657,3,phononL,0.0047375,1.54624e-05,6.85746e-05,3.89755e-05,168.407,0.0047375,1,2.80901e-05,8.38685e-05,5e-05,172.56
0,658,3,phononL,0.00274331,1.12268e-05,2.30269e-05,-2.68696e-05,74.8235,0.00274331,1,3.6746e-05,4.16234e-05,5e-05,474.355
0,658,7,phononTS,0.000620089,-0.000265856,0.000463017,4.9999e-05,5010.75,0.000620089,1,0.0017602,9.92422e-05,5e-05,16767.6
0,658,4,phononTS,0.00276368,-0.000263983,0.00046404,4.229e-05,5008.24,0.00276368,1,-0.000480394,5.98062e-05,5e-05,5352.37
0,659,1,phononTS,0.0075,0,0,0,0,0.00454875,1,1.13734e-05,3.48496e-05,5e-05,40.655
0,659,21,phononTF,2.90419e-06,1.13734e-05,3.48496e-05,4.9999e-05,40.655,2.90419e-06,1,2.87165e-06,-0.000206191,5e-05,128.812
0,659,19,phononTS,1.00596e-05,1.13734e-05,3.48496e-05,4.9999e-05,40.655,1.00596e-05,1,-5.35421e-05,-8.52274e-05,5e-05,174.311
0,659,15,phononTS,7.0305e-05,1.13734e-05,3.48496e-05,4.9999e-05,40.655,7.0305e-05,1,-3.19646e-05,7.7805e-05,5e-05,108.073
0,659,11,phononTS,9.30311e-05,1.13734e-05,3.48496e-05,4.9999e-05,40.655,9.30311e-05,1,-5.88042e-05,4.21135e-05,5e-05,208.604
0,659,9,phononTS,0.000142576,1.13734e-05,3.48496e-05,4.9999e-05,40.655,0.000142576,1,-1.29956e-05,0.000101431,5e-05,210.367
0,659,8,phononL,1.13053e-05,1.13734e-05,3.48496e-05,4.9999e-05,40.655,1.13053e-05,1,0.00020733,2.20567e-05,5e-05,3095.54
0,660,1,phononTS,0.0075,0,0,0,0,0.0075,1,-5.10865e-05,-5.83359e-05,5e-05,84.9368
0,661,3,phononL,0.005418,-1.72515e-05,3.59121e-05,-4.82004e-05,48.4981,0.005418,1,-3.68322e-05,5.28213e-05,5e-05,78.4603
0,662,3,phononTF,0.00520743,-4.0078e-06,-5.90822e-05,3.02846e-05,130.496,0.00520743,1,-2.49959e-06,-6.53263e-05,5e-05,136.424
0,662,2,phononTF,0.00229257,-4.0078e-06,-5.90822e-05,3.02846e-05,130.496,0.00138933,1,-0.000322901,1.90705e-05,5e-05,270.007
0,662,8,phononTF,0.000329688,-0.000322901,1.90705e-05,4.9999e-05,270.007,0.000329688,1,0.000189507,-0.000274784,5e-05,8672.89
0,662,4,phononTS,0.0003398,-0.000322901,1.90705e-05,4.9999e-05,270.007,0.0003398,1,-0.00268529,8.6203e-05,5e-05,5313.72
0,663,1,phononL,0.0075,0,0,0,0,0.0075,1,7.08866e-05,-2.57721e-05,5e-05,203.744
0,664,5,phononTF,0.0023889,-0.000231646,-6.17525e-05,1.71593e-05,430.36,0.00135646,1,-0.00129231,3.97478e-05,5e-05,3635.92
0,664,11,phononTS,0.000106485,-0.00129231,3.97478e-05,4.9998e-05,3635.92,0.000106485,1,-0.00126454,5.07537e-05,5e-05,3697.31
0,664,7,phononTF,5.40049e-05,-0.00129231,3.97478e-05,4.9998e-05,3635.92,5.40049e-05,1,-0.00135198,7.93586e-05,5e-05,3751.51
0,664,2,phononTS,0.00320727,3.32597e-05,-7.63764e-05,3.98327e-05,106.367,0.00320727,1,-2.73626e-05,-0.00012378,5e-05,196.454
0,665,5,phononL,0.0026006,-0.000165237,6.53166e-06,1.52388e-05,292.06,0.00138972,1,-0.000106993,-0.000203574,5e-05,422.591
0,665,13,phononTS,0.000242916,-0.000106993,-0.000203574,4.9999e-05,422.591,0.000242916,1,0.00173753,7.30005e-05,5e-05,1082.13
0,665,12,phononTF,2.56332e-05,-0.000106993,-0.000203574,4.9999e-05,422.591,2.56332e-05,1,0.00152604,1.0407e-05,5e-05,3112.75
0,665,9,phononTS,0.000586077,-0.000106993,-0.000203574,4.9999e-05,422.591,0.000586077,1,0.00137591,-6.65811e-06,5e-05,6482.38
0,665,8,phononTF,9.25684e-05,-0.000106993,-0.000203574,4.9999e-05,422.591,9.25684e-05,1,5.40938e-05,-0.000186974,5e-05,496.976
0,666,2,phononTF,0.00380775,-4.62863e-06,1.75735e-05,-3.30525e-06,6.46913,0.00380775,1,-0.000251097,4.61653e-05,5e-05,167.503
0,667,1,phononTS,0.0075,0,0,0,0,0.0075,1,3.11568e-05,2.7153e-05,5e-05,342.449
0,668,2,phononTS,0.00340847,-7.11786e-05,8.53391e-05,-3.60275e-05,903.711,0.00340847,1,-0.000306553,5.77268e-05,5e-05,1458.44
0,669,2,phononTF,0.00526779,-4.25399e-05,1.95198e-05,-1.8166e-05,277.151,0.00315536,1,-0.000136352,2.46171e-05,5e-05,483.745
0,669,14,phononTF,0.000146423,-0.000136352,2.46171e-05,4.9999e-05,483.745,0.000146423,1,-0.000401371,6.28658e-05,5e-05,581.827
0,669,13,phononTS,9.02004e-05,-0.000136352,2.46171e-05,4.9999e-05,483.745,9.02004e-05,1,-0.000193384,-0.000182725,5e-05,852.17
0,669,8,phononTF,0.000298667,-0.000136352,2.46171e-05,4.9999e-05,483.745,0.000298667,1,0.00267469,2.5569e-05,5e-05,1424.6
0,669,5,phononTS,0.000338253,-0.000136352,2.46171e-05,4.9999e-05,483.745,0.000338253,1,-0.000160997,2.70774e-05,5e-05,598.916
0,669,4,phononTF,0.00012721,-0.000136352,2.46171e-05,4.9999e-05,483.745,0.00012721,1,0.00357939,7.99172e-05,5e-05,6194.56
0,670,3,phononTF,0.00395722,-1.02992e-05,5.80768e-07,3.64125e-06,130.622,0.00138972,1,-3.93548e-05,-0.000119204,5e-05,263.658
0,670,6,phononTS,0.000148489,-3.93548e-05,-0.000119204,4.9999e-05,263.658,0.000148489,1,0.000356812,3.08089e-05,5e-05,16676.9
0,671,3,phononTS,0.0060319,0.000151422,-2.88397e-06,-2.2977e-05,579.522,0.0060319,1,9.92652e-05,6.13938e-05,5e-05,789.221
0,671,2,phononTS,0.0014681,0.000151422,-2.88397e-06,-2.2977e-05,579.522,0.00069486,1,5.27078e-05,3.31147e-05,5e-05,638.082
0,671,8,phononTF,0.000343123,5.27078e-05,3.31147e-05,4.9999e-05,638.082,0.000343123,1,5.50327e-05,7.68214e-05,5e-05,695.772
0,671,7,phononTF,0.000129957,5.27078e-05,3.31147e-05,4.9999e-05,638.082,0.000129957,1,0.000175878,-0.00013849,5e-05,6363.72
0,671,6,phononTS,7.13519e-06,5.27078e-05,3.31147e-05,4.9999e-05,638.082,7.13519e-06,1,6.49778e-05,3.84722e-05,5e-05,694.543
0,672,3,phononTS,0.00351823,-1.36143e-05,1.48286e-05,-9.57129e-07,49.6551,0.00351823,1,-6.19626e-05,-0.000202772,5e-05,2264.25
0,672,2,phononL,0.00398177,-1.36143e-05,1.48286e-05,-9.57129e-07,49.6551,0.00398177,1,-0.000304726,4.3896e-05,5e-05,166.959
0,673,3,phononTF,0.00344012,2.84349e-05,-4.8438e-05,-4.11753e-05,184.935,0.00344012,1,-1.43904e-05,-2.73832e-05,5e-05,215.464
0,673,2,phononTF,0.00405988,2.84349e-05,-4.8438e-05,-4.11753e-05,184.935,0.00405988,1,-2.65553e-05,-0.000369141,5e-05,378.442
0,674,1,phononTF,0.0075,0,0,0,0,0.00279933,1,-7.14546e-06,-3.56113e-05,5e-05,71.9695
0,674,19,phononTS,0.000323583,-7.14546e-06,-3.56113e-05,4.9999e-05,71.9695,0.000323583,1,-0.000201216,-4.88598e-05,5e-05,226.452
0,674,16,phononTS,7.65539e-05,-7.14546e-06,-3.56113e-05,4.9999e-05,71.9695,7.65539e-05,1,-3.19871e-05,-4.21537e-05,5e-05,128.261
0,674,11,phononTS,0.000123857,-7.14546e-06,-3.56113e-05,4.9999e-05,71.9695,0.000123857,1,-6.27325e-05,2.34861e-05,5e-05,360.782
0,674,10,phononTF,0.000515968,-7.14546e-06,-3.56113e-05,4.9999e-05,71.9695,0.000515968,1,1.16241e-06,4.67721e-05,5e-05,133.62
0,674,6,phononTF,4.34891e-05,-7.14546e-06,-3.56113e-05,4.9999e-05,71.9695,4.34891e-05,1,-5.08015e-06,3.56467e-05,5e-05,131.842
0,675,5,phononTS,0.0024987,0.000286474,0.000384234,5.06134e-06,2682.51,0.0024987,1,0.000609539,7.43071e-05,5e-05,4210.3
0,675,4,phononTS,0.00254386,0.000286474,0.000384234,5.06134e-06,2682.51,0.00173715,1,0.000313685,9.20015e-05,5e-05,3298.69
0,675,13,phononTS,6.82201e-05,0.000313685,9.20015e-05,4.9999e-05,3298.69,6.82201e-05,1,-0.000168466,-0.000362342,5e-05,3555.52
0,675,12,phononTS,1.44313e-06,0.000313685,9.20015e-05,4.9999e-05,3298.69,1.44313e-06,1,-0.000110478,-8.81371e-05,5e-05,3514.76
0,675,10,phononTF,0.000116358,0.000313685,9.20015e-05,4.9999e-05,3298.69,0.000116358,1,0.00182545,6.99522e-05,5e-05,3924.52
0,675,9,phononTF,2.39462e-06,0.000313685,9.20015e-05,4.9999e-05,3298.69,2.39462e-06,1,0.00044375,7.24659e-05,5e-05,3418.53
0,675,6,phononTF,6.88179e-05,0.000313685,9.20015e-05,4.9999e-05,3298.69,6.88179e-05,1,0.0013335,6.02632e-05,5e-05,3663.7
0,676,4,phononTF,0.00289666,5.12509e-05,0.000316615,4.9964e-05,961.018,0.00116303,1,0.000480306,3.33041e-05,5e-05,2088.6
0,676,8,phononTF,2.3185e-05,0.000480306,3.33041e-05,4.9999e-05,2088.6,2.3185e-05,1,0.000318171,-6.38014e-06,5e-05,2213.44
0,676,6,phononTS,0.000165063,0.000480306,3.33041e-05,4.9999e-05,2088.6,0.000165063,1,0.000640467,6.33394e-05,5e-05,2180.94
0,676,2,phononTS,0.00215395,3.951e-05,0.000154633,-6.6433e-06,439.266,0.00138972,1,0.000112286,-0.000359515,5e-05,858.403
0,677,3,phononTS,0.00369465,-3.6408e-05,3.01781e-05,-3.51817e-05,381.73,0.00173715,1,-4.4532e-05,-8.43357e-05,5e-05,491.337
0,677,15,phononTF,0.000343139,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,0.000343139,1,0.000130626,-0.0003587,5e-05,6682.81
0,677,14,phononTF,0.000267914,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,0.000267914,1,8.47216e-05,-5.66071e-05,5e-05,561.506
0,677,13,phononTF,0.000344766,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,0.000344766,1,-5.70441e-05,-0.000353422,5e-05,627.048
0,677,12,phononTS,3.01118e-05,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,3.01118e-05,1,-5.18501e-05,5.95946e-06,5e-05,658.743
0,677,9,phononTF,5.72351e-07,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,5.72351e-07,1,-3.00692e-05,5.12156e-05,5e-05,665.419
0,677,7,phononTS,0.000380643,-4.4532e-05,-8.43357e-05,4.9999e-05,491.337,0.00034743,1,5.83954e-05,4.45958e-05,5e-05,689.003
0,677,2,phononTF,0.00380535,-3.6408e-05,3.01781e-05,-3.51817e-05,381.73,0.00380535,1,2.93842e-05,3.61202e-05,5e-05,420.514
0,678,3,phononL,0.00375298,3.41326e-05,-1.42159e-06,-5.34881e-06,43.6364,0.00375298,1,-0.000258527,4.38483e-05,5e-05,220.861
0,678,2,phononTS,0.00374702,3.41326e-05,-1.42159e-06,-5.34881e-06,43.6364,0.00374702,1,-9.96268e-05,-0.000116183,5e-05,357.468
0,679,4,phononTF,0.00111639,0.00017904,0.000900656,4.26303e-05,2068.73,0.00111639,1,-0.0026058,7.83948e-05,5e-05,24225.8
0,679,2,phononTS,0.00429818,3.86746e-06,-8.52994e-05,8.77137e-06,1362.1,0.00429818,1,1.07169e-05,-8.35342e-05,5e-05,1377.77
0,680,3,phononTS,0.00384112,-9.38369e-05,2.4363e-06,-2.62568e-05,151.28,0.00384112,1,-0.000193847,2.09021e-05,5e-05,268.062
0,680,2,phononTS,0.00365888,-9.38369e-05,2.4363e-06,-2.62568e-05,151.28,0.00214101,1,8.6937e-05,-0.000102135,5e-05,458.013
0,680,11,phononTS,1.14855e-05,8.6937e-05,-0.000102135,4.9999e-05,458.013,1.14855e-05,1,6.47373e-05,-9.29657e-05,5e-05,516.435
0,680,10,phononTS,7.86424e-05,8.6937e-05,-0.000102135,4.9999e-05,458.013,7.86424e-05,1,0.000116275,-9.07793e-05,5e-05,519.524
0,680,8,phononTF,1.55098e-05,8.6937e-05,-0.000102135,4.9999e-05,458.013,1.55098e-05,1,-7.78432e-05,-0.000101757,5e-05,531.054
0,680,7,phononL,0.000399698,8.6937e-05,-0.000102135,4.9999e-05,458.013,0.000399698,1,9.481e-05,7.10082e-07,5e-05,501.818
0,680,6,phononL,7.65429e-06,8.6937e-05,-0.000102135,4.9999e-05,458.013,7.65429e-06,1,-1.92671e-05,-0.000131484,5e-05,502.211
0,681,5,phononTF,0.00298081,5.11526e-05,-0.000244396,3.14236e-05,167.701,0.00069486,1,6.92642e-05,-0.000245724,5e-05,175.184
0,681,11,phononTS,6.93502e-06,6.92642e-05,-0.000245724,4.9999e-05,175.184,6.93502e-06,1,8.94967e-05,-0.000237828,5e-05,231.947
0,681,10,phononTF,0.000109444,6.92642e-05,-0.000245724,4.9999e-05,175.184,0.000109444,1,9.65523e-06,-0.000204091,5e-05,237.218
0,681,9,phononTS,0.000486573,6.92642e-05,-0.000245724,4.9999e-05,175.184,0.000486573,1,-6.32628e-05,-0.000302838,5e-05,317.555
0,681,6,phononTS,0.00128461,6.92642e-05,-0.000245724,4.9999e-05,175.184,0.000846578,1,8.97196e-05,-0.000221027,5e-05,287.46
0,681,4,phononTS,0.00299708,5.11526e-05,-0.000244396,3.14236e-05,167.701,0.00299708,1,6.12018e-05,-0.000263102,5e-05,221.2
0,682,13,phononTS,0.00132945,-0.00138925,-6.6009e-05,4.9999e-05,572.727,0.0012449,1,-0.0030527,-7.37492e-06,5e-05,1428.05
0,682,12,phononTS,0.000606869,-0.00138925,-6.6009e-05,4.9999e-05,572.727,0.00034743,1,-0.00382517,5.62188e-05,5e-05,1319.52
0,682,16,phononTS,0.000173145,-0.00382517,5.62188e-05,4.9998e-05,1319.52,0.000173145,1,-0.00379619,5.88387e-05,5e-05,1379.1
0,683,7,phononL,0.000708247,-0.000233657,-0.000155318,4.9998e-05,544.76,0.000381884,1,3.62565e-05,-8.94975e-05,5e-05,609.159
0,683,8,phononTF,0.000326364,3.62565e-05,-8.94975e-05,4.9998e-05,609.159,0.000326364,1,0.000172756,-4.84153e-05,5e-05,682.25
0,683,6,phononTS,0.000899079,-0.000233657,-0.000155318,4.9998e-05,544.76,0.00034743,1,-0.000447761,9.57824e-05,5e-05,827.287
0,683,4,phononTS,0.00185665,0.000217519,-8.75004e-05,-2.3896e-05,351.622,0.00138972,1,-0.000151327,2.95217e-05,5e-05,516.429
0,683,18,phononTF,5.08642e-05,-0.000151327,2.95217e-05,4.9999e-05,516.429,5.08642e-05,1,-3.723e-05,5.34245e-05,5e-05,689.552
0,684,3,phononTF,0.00329749,-9.59028e-06,2.64194e-06,-1.95815e-05,27.597,0.00329749,1,-0.000145641,-5.46577e-05,5e-05,2182.04
0,684,2,phononTS,0.00420251,-9.59028e-06,2.64194e-06,-1.95815e-05,27.597,0.00139487,1,-0.000163071,-0.000273206,5e-05,154.339
0,684,6,phononTS,0.00130403,-0.000163071,-0.000273206,4.9999e-05,154.339,0.00130403,1,-0.000109523,-2.86347e-05,5e-05,367.384
0,685,1,phononTS,0.0075,0,0,0,0,0.0038193,1,-7.00516e-05,0.000101323,5e-05,1300.41
0,685,14,phononTF,0.000403935,-7.00516e-05,0.000101323,4.9999e-05,1300.41,0.00034743,1,0.00397054,3.14079e-05,5e-05,7773.93
0,685,10,phononTS,0.000270656,-7.00516e-05,0.000101323,4.9999e-05,1300.41,0.000270656,1,-5.81001e-06,8.33503e-05,5e-05,1525.07
0,685,9,phononTF,1.66872e-05,-7.00516e-05,0.000101323,4.9999e-05,1300.41,1.66872e-05,1,0.000519341,8.32154e-05,5e-05,1500.94
0,685,7,phononTF,0.000260045,-7.00516e-05,0.000101323,4.9999e-05,1300.41,0.000260045,1,0.000682785,9.73065e-05,5e-05,1540.7
0,685,4,phononTF,0.000332726,-7.00516e-05,0.000101323,4.9999e-05,1300.41,0.000332726,1,-0.000142176,0.000103434,5e-05,1470.74
0,685,2,phononTF,2.77417e-05,-7.00516e-05,0.000101323,4.9999e-05,1300.41,2.77417e-05,1,0.000578044,8.67827e-05,5e-05,1515.05
0,686,1,phononTS,0.0075,0,0,0,0,0.0039846,1,-2.42506e-08,-8.68086e-05,5e-05,91.9402
0,686,25,phononTF,0.000228316,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000228316,1,8.34489e-05,-8.8569e-05,5e-05,207.153
0,686,17,phononTF,0.000179796,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000179796,1,-6.84794e-05,-3.75211e-05,5e-05,155.844
0,686,14,phononTS,5.44019e-07,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,5.44019e-07,1,1.79142e-06,-5.68818e-05,5e-05,147.751
0,686,12,phononTS,8.27066e-05,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,8.27066e-05,1,1.04646e-05,-4.69959e-05,5e-05,153.91
0,686,9,phononL,0.000363524,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000363524,1,-9.80691e-05,-9.7673e-05,5e-05,135.5
0,686,8,phononTF,0.000247548,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000247548,1,1.53232e-05,-6.91648e-05,5e-05,148.94
0,686,7,phononTS,0.000309732,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000309732,1,-0.000109809,-0.000201711,5e-05,178.964
0,686,5,phononTS,0.000330889,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000330889,1,5.52473e-05,-0.000166967,5e-05,164.431
0,686,2,phononTF,0.000204352,-2.42506e-08,-8.68086e-05,4.9999e-05,91.9402,0.000204352,1,5.27899e-06,4.96654e-05,5e-05,160.126
0,687,5,phononTS,0.00223882,-0.000115561,0.00021544,-1.66928e-05,320.495,0.00104229,1,-6.85171e-05,-0.000186303,5e-05,1837.35
0,687,9,phononTF,1.29033e-05,-6.85171e-05,-0.000186303,4.9999e-05,1837.35,1.29033e-05,1,-6.88059e-05,8.89045e-05,5e-05,2023.94
0,687,8,phononTS,0.000437934,-6.85171e-05,-0.000186303,4.9999e-05,1837.35,0.000437934,1,-0.000117404,-0.000142786,5e-05,2021.92
0,687,7,phononTS,7.98332e-05,-6.85171e-05,-0.000186303,4.9999e-05,1837.35,7.98332e-05,1,9.61954e-05,-0.00035731,5e-05,1994.09
0,687,4,phononTF,0.00245526,-0.000115561,0.00021544,-1.66928e-05,320.495,0.00069486,1,-3.35375e-05,-0.000285415,5e-05,1453.41
0,687,19,phononTS,0.000344857,-3.35375e-05,-0.000285415,4.9999e-05,1453.41,0.000344857,1,-2.63748e-05,-0.000329874,5e-05,1565.4
0,687,15,phononL,0.000243694,-3.35375e-05,-0.000285415,4.9999e-05,1453.41,0.000243694,1,0.000148824,-0.000146021,5e-05,1509.11
0,688,3,phononTS,0.00321853,2.6447e-05,4.50686e-05,1.58425e-05,473.997,0.00321853,1,4.91727e-05,2.58866e-05,5e-05,489.569
0,688,2,phononTF,0.00428147,2.6447e-05,4.50686e-05,1.58425e-05,473.997,0.00428147,1,1.8047e-05,3.92658e-05,5e-05,527.532
0,689,2,phononTS,0.00497905,8.22505e-06,9.47241e-06,-4.23091e-05,39.1813,0.00243201,1,0.000181421,-2.80765e-05,5e-05,191.372
0,689,14,phononTS,0.00033065,0.000181421,-2.80765e-05,4.9999e-05,191.372,0.00033065,1,0.000175722,-5.49655e-05,5e-05,250.463
0,689,13,phononTS,0.000299121,0.000181421,-2.80765e-05,4.9999e-05,191.372,0.000299121,1,0.000189677,-4.24873e-05,5e-05,248.778
0,689,7,phononL,1.96334e-05,0.000181421,-2.80765e-05,4.9999e-05,191.372,1.96334e-05,1,0.000465003,5.02187e-05,5e-05,258.387
0,689,4,phononTS,8.43237e-07,0.000181421,-2.80765e-05,4.9999e-05,191.372,8.43237e-07,1,0.000350861,6.32223e-05,5e-05,289.07
0,690,3,phononTS,0.00356815,-0.000115767,5.05203e-05,1.26419e-05,320.555,0.00356815,1,-0.000122008,7.2856e-05,5e-05,713.821
0,690,2,phononTF,0.00393185,-0.000115767,5.05203e-05,1.26419e-05,320.555,0.00204704,1,-3.64205e-05,1.97981e-05,5e-05,506.369
0,690,9,phononTS,0.000241216,-3.64205e-05,1.97981e-05,4.9999e-05,506.369,0.000241216,1,-6.28579e-05,5.41368e-05,5e-05,620.791
0,690,5,phononTS,0.000682962,-3.64205e-05,1.97981e-05,4.9999e-05,506.369,0.000682962,1,0.00156552,6.70184e-05,5e-05,24714.9
0,691,2,phononTF,0.00410858,9.43207e-06,5.7758e-05,2.73881e-06,356.404,0.00410858,1,6.26526e-05,-0.000174354,5e-05,1123.39
0,692,3,phononTS,0.00457326,-2.45556e-05,-4.84841e-05,-4.05151e-05,308.326,0.00231971,1,2.36122e-06,-0.000192273,5e-05,1333.25
0,692,14,phononTS,1.98116e-05,2.36122e-06,-0.000192273,4.9999e-05,1333.25,1.98116e-05,1,-1.73058e-05,-0.000184906,5e-05,1391.8
0,692,13,phononTS,4.60098e-05,2.36122e-06,-0.000192273,4.9999e-05,1333.25,4.60098e-05,1,5.67863e-05,-2.78851e-05,5e-05,1583.29
0,692,12,phononTF,0.000197745,2.36122e-06,-0.000192273,4.9999e-05,1333.25,0.000197745,1,0.000177857,-0.000199895,5e-05,1408.12
0,692,11,phononTS,0.000203697,2.36122e-06,-0.000192273,4.9999e-05,1333.25,0.000203697,1,-1.46195e-05,-0.00020964,5e-05,1390.57
0,692,7,phononTS,2.11044e-05,2.36122e-06,-0.000192273,4.9999e-05,1333.25,2.11044e-05,1,7.22007e-05,-3.34448e-05,5e-05,1426.98
0,692,6,phononTS,0.000398295,2.36122e-06,-0.000192273,4.9999e-05,1333.25,0.000398295,1,2.51269e-05,-0.000150177,5e-05,1449.5
0,692,2,phononTF,0.00292674,-2.45556e-05,-4.84841e-05,-4.05151e-05,308.326,0.00292674,1,-0.000125986,-5.06628e-05,5e-05,350.915
0,693,3,phononTS,0.00479897,8.03943e-05,-0.000173009,-1.88328e-05,412.339,0.00479897,1,-8.06269e-06,5.25152e-05,5e-05,927.236
0,693,2,phononTS,0.00270103,8.03943e-05,-0.000173009,-1.88328e-05,412.339,0.00270103,1,0.000202723,1.72119e-05,5e-05,503.405
0,694,1,phononTS,0.0075,0,0,0,0,0.00269946,1,-8.38058e-05,7.94942e-05,5e-05,242.2
0,694,15,phononTS,0.000125867,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,0.000125867,1,-6.73592e-05,6.57586e-05,5e-05,299.501
0,694,13,phononTF,0.000175932,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,0.000175932,1,-7.61402e-05,-0.000132452,5e-05,324.231
0,694,12,phononTS,0.000191867,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,0.000191867,1,-4.56825e-05,-4.65086e-05,5e-05,781.604
0,694,9,phononTF,7.7307e-05,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,7.7307e-05,1,5.28858e-05,8.52477e-05,5e-05,310.419
0,694,4,phononL,4.59904e-05,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,4.59904e-05,1,-6.35886e-05,-0.000106581,5e-05,293.458
0,694,3,phononTS,0.00247441,-8.38058e-05,7.94942e-05,4.9999e-05,242.2,0.00130221,1,-1.77395e-05,4.06794e-05,5e-05,649.797
0,694,22,phononTF,1.8958e-06,-1.77395e-05,4.06794e-05,4.9999e-05,649.797,1.8958e-06,1,-1.21859e-05,-9.50047e-05,5e-05,717.852
0,694,18,phononTS,0.000108268,-1.77395e-05,4.06794e-05,4.9999e-05,649.797,0.000108268,1,-1.69218e-05,9.32181e-05,5e-05,761.674
0,695,3,phononTS,0.00322587,8.44233e-05,-0.000124918,1.51622e-05,246.935,0.00322587,1,0.000197771,-0.000112089,5e-05,2818.13
0,695,2,phononTF,0.00427413,8.44233e-05,-0.000124918,1.51622e-05,246.935,0.00427413,1,-0.000162176,-9.50294e-06,5e-05,722.225
